timestamp,materialId,materialName,siteId,siteName,stockLevel,consumption,hourOfDay,dayOfWeek,weather,projectType,siteActivityLevel,daysUntilOutOfStock
2024-01-29T18:00:00Z,MAT003,Briques rouges,SITE002,Chantier Sud,0,1,18,1,snowy,commercial,low,0
2024-01-29T19:00:00Z,MAT007,Parpaings,SITE001,Chantier Nord,0,0,19,1,rainy,residential,low,999
2024-01-29T20:00:00Z,MAT009,Isolant thermique,SITE005,Chantier Centre,0,1,20,1,windy,commercial,low,0
2024-01-29T21:00:00Z,MAT010,Plâtre,SITE004,Chantier Ouest,0,0,21,1,cloudy,residential,low,999
2024-01-29T22:00:00Z,MAT005,Béton prêt à l'emploi,SITE005,Chantier Centre,0,3,22,1,sunny,commercial,low,0
2024-01-29T23:00:00Z,MAT007,Parpaings,SITE004,Chantier Ouest,0,3,23,1,rainy,residential,low,0
2024-01-30T00:00:00Z,MAT008,Tuiles,SITE002,Chantier Sud,0,4,0,2,rainy,commercial,low,0
2024-01-30T01:00:00Z,MAT001,Ciment Portland,SITE005,Chantier Centre,0,5,1,2,windy,commercial,low,0
2024-01-30T02:00:00Z,MAT004,Acier de construction,SITE003,Chantier Est,0,4,2,2,snowy,industrial,low,0
2024-01-30T03:00:00Z,MAT003,Briques rouges,SITE005,Chantier Centre,0,3,3,2,rainy,commercial,low,0
2024-01-30T04:00:00Z,MAT008,Tuiles,SITE004,Chantier Ouest,0,5,4,2,windy,residential,low,0
2024-01-30T05:00:00Z,MAT006,Gravier,SITE003,Chantier Est,0,0,5,2,cloudy,industrial,low,999
2024-01-30T06:00:00Z,MAT002,Sable de construction,SITE004,Chantier Ouest,0,2,6,2,cloudy,residential,low,0
2024-01-30T07:00:00Z,MAT007,Parpaings,SITE005,Chantier Centre,0,5,7,2,sunny,commercial,medium,0
2024-01-30T08:00:00Z,MAT005,Béton prêt à l'emploi,SITE005,Chantier Centre,0,37,8,2,cloudy,commercial,high,0
2024-01-30T09:00:00Z,MAT006,Gravier,SITE001,Chantier Nord,0,114,9,2,snowy,residential,high,0
2024-01-30T10:00:00Z,MAT005,Béton prêt à l'emploi,SITE002,Chantier Sud,0,30,10,2,cloudy,commercial,high,0
2024-01-30T11:00:00Z,MAT007,Parpaings,SITE003,Chantier Est,0,40,11,2,stormy,industrial,high,0
2024-01-30T12:00:00Z,MAT004,Acier de construction,SITE002,Chantier Sud,0,12,12,2,windy,commercial,medium,0
2024-01-30T13:00:00Z,MAT002,Sable de construction,SITE005,Chantier Centre,0,51,13,2,cloudy,commercial,high,0
2024-01-30T14:00:00Z,MAT009,Isolant thermique,SITE003,Chantier Est,0,13,14,2,windy,industrial,high,0
2024-01-30T15:00:00Z,MAT007,Parpaings,SITE002,Chantier Sud,0,29,15,2,windy,commercial,high,0
2024-01-30T16:00:00Z,MAT002,Sable de construction,SITE001,Chantier Nord,0,46,16,2,cloudy,residential,high,0
2024-01-30T17:00:00Z,MAT008,Tuiles,SITE005,Chantier Centre,0,10,17,2,snowy,commercial,medium,0
2024-01-30T18:00:00Z,MAT010,Plâtre,SITE002,Chantier Sud,0,1,18,2,stormy,commercial,low,0
2024-01-30T19:00:00Z,MAT005,Béton prêt à l'emploi,SITE001,Chantier Nord,0,0,19,2,sunny,residential,low,999
2024-01-30T20:00:00Z,MAT006,Gravier,SITE003,Chantier Est,0,0,20,2,stormy,industrial,low,999
2024-01-30T21:00:00Z,MAT007,Parpaings,SITE003,Chantier Est,0,1,21,2,windy,industrial,low,0
2024-01-30T22:00:00Z,MAT005,Béton prêt à l'emploi,SITE003,Chantier Est,0,0,22,2,stormy,industrial,low,999
2024-01-30T23:00:00Z,MAT004,Acier de construction,SITE003,Chantier Est,0,5,23,2,sunny,industrial,low,0
2024-01-31T00:00:00Z,MAT008,Tuiles,SITE002,Chantier Sud,0,1,0,3,sunny,commercial,low,0
2024-01-31T01:00:00Z,MAT007,Parpaings,SITE005,Chantier Centre,0,5,1,3,stormy,commercial,low,0
2024-01-31T02:00:00Z,MAT004,Acier de construction,SITE001,Chantier Nord,0,0,2,3,windy,residential,low,999
2024-01-31T03:00:00Z,MAT009,Isolant thermique,SITE002,Chantier Sud,0,0,3,3,cloudy,commercial,low,999
2024-01-31T04:00:00Z,MAT006,Gravier,SITE004,Chantier Ouest,0,1,4,3,windy,residential,low,0
2024-01-31T05:00:00Z,MAT003,Briques rouges,SITE004,Chantier Ouest,0,0,5,3,windy,residential,low,999
2024-01-31T06:00:00Z,MAT004,Acier de construction,SITE003,Chantier Est,0,0,6,3,snowy,industrial,low,999
2024-01-31T07:00:00Z,MAT009,Isolant thermique,SITE002,Chantier Sud,0,8,7,3,stormy,commercial,medium,0
2024-01-31T08:00:00Z,MAT001,Ciment Portland,SITE002,Chantier Sud,0,32,8,3,snowy,commercial,high,0
2024-01-31T09:00:00Z,MAT009,Isolant thermique,SITE003,Chantier Est,0,21,9,3,snowy,industrial,high,0
2024-01-31T10:00:00Z,MAT008,Tuiles,SITE002,Chantier Sud,0,10,10,3,cloudy,commercial,high,0
2024-01-31T11:00:00Z,MAT006,Gravier,SITE002,Chantier Sud,0,113,11,3,snowy,commercial,high,0
2024-01-31T12:00:00Z,MAT003,Briques rouges,SITE004,Chantier Ouest,0,74,12,3,rainy,residential,medium,0
2024-01-31T13:00:00Z,MAT003,Briques rouges,SITE005,Chantier Centre,0,131,13,3,cloudy,commercial,high,0
2024-01-31T14:00:00Z,MAT002,Sable de construction,SITE005,Chantier Centre,0,44,14,3,sunny,commercial,high,0
2024-01-31T15:00:00Z,MAT002,Sable de construction,SITE002,Chantier Sud,0,47,15,3,cloudy,commercial,high,0
2024-01-31T16:00:00Z,MAT001,Ciment Portland,SITE003,Chantier Est,0,30,16,3,snowy,industrial,high,0
2024-01-31T17:00:00Z,MAT002,Sable de construction,SITE002,Chantier Sud,0,18,17,3,stormy,commercial,medium,0
2024-01-31T18:00:00Z,MAT008,Tuiles,SITE002,Chantier Sud,0,1,18,3,cloudy,commercial,low,0
2024-01-31T19:00:00Z,MAT005,Béton prêt à l'emploi,SITE002,Chantier Sud,0,3,19,3,rainy,commercial,low,0
2024-01-31T20:00:00Z,MAT010,Plâtre,SITE003,Chantier Est,0,5,20,3,stormy,industrial,low,0
2024-01-31T21:00:00Z,MAT010,Plâtre,SITE002,Chantier Sud,0,3,21,3,cloudy,commercial,low,0
2024-01-31T22:00:00Z,MAT009,Isolant thermique,SITE001,Chantier Nord,0,0,22,3,cloudy,residential,low,999
2024-01-31T23:00:00Z,MAT004,Acier de construction,SITE002,Chantier Sud,0,2,23,3,cloudy,commercial,low,0
2024-02-01T00:00:00Z,MAT003,Briques rouges,SITE001,Chantier Nord,0,4,0,4,windy,residential,low,0
2024-02-01T01:00:00Z,MAT008,Tuiles,SITE004,Chantier Ouest,0,0,1,4,stormy,residential,low,999
2024-02-01T02:00:00Z,MAT005,Béton prêt à l'emploi,SITE004,Chantier Ouest,0,0,2,4,snowy,residential,low,999
2024-02-01T03:00:00Z,MAT009,Isolant thermique,SITE003,Chantier Est,0,1,3,4,sunny,industrial,low,0
2024-02-01T04:00:00Z,MAT007,Parpaings,SITE002,Chantier Sud,0,0,4,4,windy,commercial,low,999
2024-02-01T05:00:00Z,MAT008,Tuiles,SITE002,Chantier Sud,0,1,5,4,windy,commercial,low,0
2024-02-01T06:00:00Z,MAT005,Béton prêt à l'emploi,SITE005,Chantier Centre,0,0,6,4,cloudy,commercial,low,999
2024-02-01T07:00:00Z,MAT006,Gravier,SITE001,Chantier Nord,0,35,7,4,stormy,residential,medium,0
2024-02-01T08:00:00Z,MAT002,Sable de construction,SITE003,Chantier Est,0,64,8,4,stormy,industrial,high,0
2024-02-01T09:00:00Z,MAT007,Parpaings,SITE004,Chantier Ouest,0,35,9,4,rainy,residential,high,0
2024-02-01T10:00:00Z,MAT005,Béton prêt à l'emploi,SITE002,Chantier Sud,0,43,10,4,snowy,commercial,high,0
2024-02-01T11:00:00Z,MAT003,Briques rouges,SITE002,Chantier Sud,0,136,11,4,cloudy,commercial,high,0
2024-02-01T12:00:00Z,MAT010,Plâtre,SITE001,Chantier Nord,0,9,12,4,stormy,residential,medium,0
2024-02-01T13:00:00Z,MAT001,Ciment Portland,SITE004,Chantier Ouest,0,27,13,4,sunny,residential,high,0
2024-02-01T14:00:00Z,MAT003,Briques rouges,SITE003,Chantier Est,0,120,14,4,sunny,industrial,high,0
2024-02-01T15:00:00Z,MAT002,Sable de construction,SITE005,Chantier Centre,0,47,15,4,windy,commercial,high,0
2024-02-01T16:00:00Z,MAT009,Isolant thermique,SITE002,Chantier Sud,0,18,16,4,rainy,commercial,high,0
2024-02-01T17:00:00Z,MAT007,Parpaings,SITE001,Chantier Nord,0,9,17,4,stormy,residential,medium,0
2024-02-01T18:00:00Z,MAT006,Gravier,SITE003,Chantier Est,0,0,18,4,windy,industrial,low,999
2024-02-01T19:00:00Z,MAT006,Gravier,SITE002,Chantier Sud,0,0,19,4,stormy,commercial,low,999
2024-02-01T20:00:00Z,MAT005,Béton prêt à l'emploi,SITE001,Chantier Nord,0,0,20,4,cloudy,residential,low,999
2024-02-01T21:00:00Z,MAT010,Plâtre,SITE003,Chantier Est,0,4,21,4,stormy,industrial,low,0
2024-02-01T22:00:00Z,MAT002,Sable de construction,SITE004,Chantier Ouest,0,3,22,4,cloudy,residential,low,0
2024-02-01T23:00:00Z,MAT003,Briques rouges,SITE002,Chantier Sud,0,1,23,4,snowy,commercial,low,0
2024-02-02T00:00:00Z,MAT001,Ciment Portland,SITE004,Chantier Ouest,0,2,0,5,sunny,residential,low,0
2024-02-02T01:00:00Z,MAT004,Acier de construction,SITE001,Chantier Nord,0,0,1,5,stormy,residential,low,999
2024-02-02T02:00:00Z,MAT007,Parpaings,SITE003,Chantier Est,0,1,2,5,windy,industrial,low,0
2024-02-02T03:00:00Z,MAT005,Béton prêt à l'emploi,SITE004,Chantier Ouest,0,2,3,5,windy,residential,low,0
2024-02-02T04:00:00Z,MAT008,Tuiles,SITE003,Chantier Est,0,0,4,5,windy,industrial,low,999
2024-02-02T05:00:00Z,MAT009,Isolant thermique,SITE005,Chantier Centre,0,1,5,5,snowy,commercial,low,0
2024-02-02T06:00:00Z,MAT002,Sable de construction,SITE001,Chantier Nord,0,1,6,5,snowy,residential,low,0
2024-02-02T07:00:00Z,MAT010,Plâtre,SITE005,Chantier Centre,0,9,7,5,stormy,commercial,medium,0
2024-02-02T08:00:00Z,MAT009,Isolant thermique,SITE005,Chantier Centre,0,26,8,5,snowy,commercial,high,0
2024-02-02T09:00:00Z,MAT005,Béton prêt à l'emploi,SITE005,Chantier Centre,0,41,9,5,stormy,commercial,high,0
2024-02-02T10:00:00Z,MAT007,Parpaings,SITE002,Chantier Sud,0,27,10,5,cloudy,commercial,high,0
2024-02-02T11:00:00Z,MAT005,Béton prêt à l'emploi,SITE004,Chantier Ouest,0,28,11,5,sunny,residential,high,0
2024-02-02T12:00:00Z,MAT003,Briques rouges,SITE002,Chantier Sud,0,74,12,5,rainy,commercial,medium,0
2024-02-02T13:00:00Z,MAT005,Béton prêt à l'emploi,SITE005,Chantier Centre,0,33,13,5,cloudy,commercial,high,0
2024-02-02T14:00:00Z,MAT002,Sable de construction,SITE002,Chantier Sud,0,63,14,5,rainy,commercial,high,0
2024-02-02T15:00:00Z,MAT008,Tuiles,SITE003,Chantier Est,0,15,15,5,snowy,industrial,high,0
2024-02-02T16:00:00Z,MAT004,Acier de construction,SITE001,Chantier Nord,0,14,16,5,cloudy,residential,high,0
2024-02-02T17:00:00Z,MAT008,Tuiles,SITE004,Chantier Ouest,0,0,17,5,snowy,residential,medium,999
2024-02-02T18:00:00Z,MAT004,Acier de construction,SITE001,Chantier Nord,0,2,18,5,rainy,residential,low,0
2024-02-02T19:00:00Z,MAT009,Isolant thermique,SITE004,Chantier Ouest,0,0,19,5,snowy,residential,low,999
2024-02-02T20:00:00Z,MAT001,Ciment Portland,SITE001,Chantier Nord,0,3,20,5,sunny,residential,low,0
2024-02-02T21:00:00Z,MAT005,Béton prêt à l'emploi,SITE003,Chantier Est,0,1,21,5,rainy,industrial,low,0
2024-02-02T22:00:00Z,MAT010,Plâtre,SITE005,Chantier Centre,0,4,22,5,windy,commercial,low,0
2024-02-02T23:00:00Z,MAT007,Parpaings,SITE001,Chantier Nord,0,0,23,5,sunny,residential,low,999
2024-02-03T00:00:00Z,MAT009,Isolant thermique,SITE001,Chantier Nord,0,0,0,6,rainy,residential,low,999
2024-02-03T01:00:00Z,MAT007,Parpaings,SITE002,Chantier Sud,0,1,1,6,stormy,commercial,low,0
2024-02-03T02:00:00Z,MAT007,Parpaings,SITE005,Chantier Centre,0,0,2,6,rainy,commercial,low,999
2024-02-03T03:00:00Z,MAT002,Sable de construction,SITE003,Chantier Est,0,5,3,6,snowy,industrial,low,0
2024-02-03T04:00:00Z,MAT005,Béton prêt à l'emploi,SITE003,Chantier Est,0,5,4,6,rainy,industrial,low,0
2024-02-03T05:00:00Z,MAT003,Briques rouges,SITE001,Chantier Nord,0,3,5,6,stormy,residential,low,0
2024-02-03T06:00:00Z,MAT002,Sable de construction,SITE001,Chantier Nord,0,4,6,6,snowy,residential,low,0
2024-02-03T07:00:00Z,MAT009,Isolant thermique,SITE003,Chantier Est,0,11,7,6,stormy,industrial,medium,0
2024-02-03T08:00:00Z,MAT001,Ciment Portland,SITE005,Chantier Centre,0,20,8,6,sunny,commercial,high,0
2024-02-03T09:00:00Z,MAT008,Tuiles,SITE005,Chantier Centre,0,10,9,6,sunny,commercial,high,0
2024-02-03T10:00:00Z,MAT009,Isolant thermique,SITE004,Chantier Ouest,0,18,10,6,sunny,residential,high,0
2024-02-03T11:00:00Z,MAT008,Tuiles,SITE002,Chantier Sud,0,12,11,6,sunny,commercial,high,0
2024-02-03T12:00:00Z,MAT004,Acier de construction,SITE002,Chantier Sud,0,15,12,6,snowy,commercial,medium,0
2024-02-03T13:00:00Z,MAT010,Plâtre,SITE004,Chantier Ouest,0,18,13,6,cloudy,residential,high,0
2024-02-03T14:00:00Z,MAT001,Ciment Portland,SITE005,Chantier Centre,0,28,14,6,rainy,commercial,high,0
2024-02-03T15:00:00Z,MAT004,Acier de construction,SITE003,Chantier Est,0,20,15,6,sunny,industrial,high,0
2024-02-03T16:00:00Z,MAT008,Tuiles,SITE001,Chantier Nord,0,8,16,6,windy,residential,high,0
2024-02-03T17:00:00Z,MAT010,Plâtre,SITE001,Chantier Nord,0,2,17,6,cloudy,residential,medium,0
2024-02-03T18:00:00Z,MAT007,Parpaings,SITE002,Chantier Sud,0,0,18,6,stormy,commercial,low,999
2024-02-03T19:00:00Z,MAT006,Gravier,SITE002,Chantier Sud,0,0,19,6,sunny,commercial,low,999
2024-02-03T20:00:00Z,MAT007,Parpaings,SITE001,Chantier Nord,0,1,20,6,sunny,residential,low,0
2024-02-03T21:00:00Z,MAT001,Ciment Portland,SITE001,Chantier Nord,0,4,21,6,stormy,residential,low,0
2024-02-03T22:00:00Z,MAT007,Parpaings,SITE001,Chantier Nord,0,0,22,6,cloudy,residential,low,999
2024-02-03T23:00:00Z,MAT008,Tuiles,SITE003,Chantier Est,0,1,23,6,rainy,industrial,low,0
2024-02-04T00:00:00Z,MAT005,Béton prêt à l'emploi,SITE002,Chantier Sud,0,5,0,7,cloudy,commercial,low,0
2024-02-04T01:00:00Z,MAT010,Plâtre,SITE003,Chantier Est,0,0,1,7,rainy,industrial,low,999
2024-02-04T02:00:00Z,MAT001,Ciment Portland,SITE001,Chantier Nord,0,2,2,7,stormy,residential,low,0
2024-02-04T03:00:00Z,MAT008,Tuiles,SITE003,Chantier Est,0,2,3,7,snowy,industrial,low,0
2024-02-04T04:00:00Z,MAT001,Ciment Portland,SITE002,Chantier Sud,0,0,4,7,cloudy,commercial,low,999
2024-02-04T05:00:00Z,MAT009,Isolant thermique,SITE003,Chantier Est,0,4,5,7,cloudy,industrial,low,0
2024-02-04T06:00:00Z,MAT007,Parpaings,SITE004,Chantier Ouest,0,2,6,7,windy,residential,low,0
2024-02-04T07:00:00Z,MAT005,Béton prêt à l'emploi,SITE005,Chantier Centre,0,9,7,7,cloudy,commercial,medium,0
2024-02-04T08:00:00Z,MAT008,Tuiles,SITE005,Chantier Centre,0,19,8,7,stormy,commercial,high,0
2024-02-04T09:00:00Z,MAT007,Parpaings,SITE002,Chantier Sud,0,34,9,7,windy,commercial,high,0
2024-02-04T10:00:00Z,MAT007,Parpaings,SITE004,Chantier Ouest,0,30,10,7,windy,residential,high,0
2024-02-04T11:00:00Z,MAT004,Acier de construction,SITE002,Chantier Sud,0,18,11,7,sunny,commercial,high,0
2024-02-04T12:00:00Z,MAT004,Acier de construction,SITE004,Chantier Ouest,0,3,12,7,cloudy,residential,medium,0
2024-02-04T13:00:00Z,MAT009,Isolant thermique,SITE002,Chantier Sud,0,27,13,7,stormy,commercial,high,0
2024-02-04T14:00:00Z,MAT001,Ciment Portland,SITE003,Chantier Est,0,24,14,7,windy,industrial,high,0
2024-02-04T15:00:00Z,MAT004,Acier de construction,SITE005,Chantier Centre,0,24,15,7,snowy,commercial,high,0
2024-02-04T16:00:00Z,MAT005,Béton prêt à l'emploi,SITE004,Chantier Ouest,0,44,16,7,stormy,residential,high,0
2024-02-04T17:00:00Z,MAT004,Acier de construction,SITE003,Chantier Est,0,6,17,7,stormy,industrial,medium,0
2024-02-04T18:00:00Z,MAT007,Parpaings,SITE004,Chantier Ouest,0,0,18,7,stormy,residential,low,999
2024-02-04T19:00:00Z,MAT007,Parpaings,SITE003,Chantier Est,0,0,19,7,snowy,industrial,low,999
2024-02-04T20:00:00Z,MAT005,Béton prêt à l'emploi,SITE002,Chantier Sud,0,0,20,7,windy,commercial,low,999
2024-02-04T21:00:00Z,MAT010,Plâtre,SITE004,Chantier Ouest,0,0,21,7,stormy,residential,low,999
2024-02-04T22:00:00Z,MAT004,Acier de construction,SITE005,Chantier Centre,0,0,22,7,stormy,commercial,low,999
2024-02-04T23:00:00Z,MAT010,Plâtre,SITE003,Chantier Est,0,1,23,7,rainy,industrial,low,0
2024-02-05T00:00:00Z,MAT005,Béton prêt à l'emploi,SITE001,Chantier Nord,0,2,0,1,rainy,residential,low,0
2024-02-05T01:00:00Z,MAT005,Béton prêt à l'emploi,SITE001,Chantier Nord,0,0,1,1,snowy,residential,low,999
2024-02-05T02:00:00Z,MAT007,Parpaings,SITE004,Chantier Ouest,0,2,2,1,windy,residential,low,0
2024-02-05T03:00:00Z,MAT002,Sable de construction,SITE001,Chantier Nord,0,3,3,1,windy,residential,low,0
2024-02-05T04:00:00Z,MAT007,Parpaings,SITE002,Chantier Sud,0,0,4,1,rainy,commercial,low,999
2024-02-05T05:00:00Z,MAT008,Tuiles,SITE004,Chantier Ouest,0,2,5,1,cloudy,residential,low,0
2024-02-05T06:00:00Z,MAT008,Tuiles,SITE001,Chantier Nord,0,2,6,1,stormy,residential,low,0
2024-02-05T07:00:00Z,MAT010,Plâtre,SITE001,Chantier Nord,0,8,7,1,rainy,residential,medium,0
2024-02-05T08:00:00Z,MAT007,Parpaings,SITE003,Chantier Est,0,33,8,1,rainy,industrial,high,0
2024-02-05T09:00:00Z,MAT001,Ciment Portland,SITE002,Chantier Sud,0,25,9,1,sunny,commercial,high,0
2024-02-05T10:00:00Z,MAT010,Plâtre,SITE004,Chantier Ouest,0,17,10,1,windy,residential,high,0
2024-02-05T11:00:00Z,MAT009,Isolant thermique,SITE001,Chantier Nord,0,16,11,1,windy,residential,high,0
2024-02-05T12:00:00Z,MAT001,Ciment Portland,SITE002,Chantier Sud,0,14,12,1,cloudy,commercial,medium,0
2024-02-05T13:00:00Z,MAT006,Gravier,SITE004,Chantier Ouest,0,116,13,1,snowy,residential,high,0
2024-02-05T14:00:00Z,MAT001,Ciment Portland,SITE003,Chantier Est,0,42,14,1,stormy,industrial,high,0
2024-02-05T15:00:00Z,MAT004,Acier de construction,SITE004,Chantier Ouest,0,17,15,1,rainy,residential,high,0
2024-02-05T16:00:00Z,MAT002,Sable de construction,SITE003,Chantier Est,0,59,16,1,snowy,industrial,high,0
2024-02-05T17:00:00Z,MAT002,Sable de construction,SITE003,Chantier Est,0,22,17,1,stormy,industrial,medium,0
2024-02-05T18:00:00Z,MAT010,Plâtre,SITE003,Chantier Est,0,4,18,1,sunny,industrial,low,0
2024-02-05T19:00:00Z,MAT003,Briques rouges,SITE003,Chantier Est,0,0,19,1,rainy,industrial,low,999
2024-02-05T20:00:00Z,MAT007,Parpaings,SITE003,Chantier Est,0,0,20,1,windy,industrial,low,999
2024-02-05T21:00:00Z,MAT004,Acier de construction,SITE003,Chantier Est,0,3,21,1,snowy,industrial,low,0
2024-02-05T22:00:00Z,MAT004,Acier de construction,SITE004,Chantier Ouest,0,0,22,1,sunny,residential,low,999
2024-02-05T23:00:00Z,MAT009,Isolant thermique,SITE004,Chantier Ouest,0,1,23,1,windy,residential,low,0
2024-02-06T00:00:00Z,MAT002,Sable de construction,SITE005,Chantier Centre,0,0,0,2,sunny,commercial,low,999
2024-02-06T01:00:00Z,MAT008,Tuiles,SITE003,Chantier Est,0,0,1,2,windy,industrial,low,999
2024-02-06T02:00:00Z,MAT006,Gravier,SITE005,Chantier Centre,0,0,2,2,rainy,commercial,low,999
2024-02-06T03:00:00Z,MAT006,Gravier,SITE005,Chantier Centre,0,0,3,2,sunny,commercial,low,999
2024-02-06T04:00:00Z,MAT003,Briques rouges,SITE001,Chantier Nord,0,0,4,2,sunny,residential,low,999
2024-02-06T05:00:00Z,MAT007,Parpaings,SITE001,Chantier Nord,0,0,5,2,sunny,residential,low,999
2024-02-06T06:00:00Z,MAT005,Béton prêt à l'emploi,SITE003,Chantier Est,0,0,6,2,sunny,industrial,low,999
2024-02-06T07:00:00Z,MAT010,Plâtre,SITE001,Chantier Nord,0,9,7,2,snowy,residential,medium,0
2024-02-06T08:00:00Z,MAT004,Acier de construction,SITE002,Chantier Sud,0,14,8,2,sunny,commercial,high,0
2024-02-06T09:00:00Z,MAT002,Sable de construction,SITE004,Chantier Ouest,0,53,9,2,windy,residential,high,0
2024-02-06T10:00:00Z,MAT003,Briques rouges,SITE005,Chantier Centre,0,115,10,2,sunny,commercial,high,0
2024-02-06T11:00:00Z,MAT005,Béton prêt à l'emploi,SITE002,Chantier Sud,0,29,11,2,windy,commercial,high,0
2024-02-06T12:00:00Z,MAT010,Plâtre,SITE003,Chantier Est,0,6,12,2,rainy,industrial,medium,0
2024-02-06T13:00:00Z,MAT005,Béton prêt à l'emploi,SITE003,Chantier Est,0,44,13,2,rainy,industrial,high,0
2024-02-06T14:00:00Z,MAT003,Briques rouges,SITE002,Chantier Sud,0,171,14,2,snowy,commercial,high,0
2024-02-06T15:00:00Z,MAT002,Sable de construction,SITE004,Chantier Ouest,0,40,15,2,sunny,residential,high,0
2024-02-06T16:00:00Z,MAT008,Tuiles,SITE003,Chantier Est,0,21,16,2,snowy,industrial,high,0
2024-02-06T17:00:00Z,MAT001,Ciment Portland,SITE004,Chantier Ouest,0,8,17,2,stormy,residential,medium,0
2024-02-06T18:00:00Z,MAT008,Tuiles,SITE003,Chantier Est,0,1,18,2,windy,industrial,low,0
2024-02-06T19:00:00Z,MAT007,Parpaings,SITE004,Chantier Ouest,0,2,19,2,rainy,residential,low,0
2024-02-06T20:00:00Z,MAT001,Ciment Portland,SITE005,Chantier Centre,0,5,20,2,sunny,commercial,low,0
2024-02-06T21:00:00Z,MAT003,Briques rouges,SITE005,Chantier Centre,0,4,21,2,windy,commercial,low,0
2024-02-06T22:00:00Z,MAT008,Tuiles,SITE002,Chantier Sud,0,2,22,2,stormy,commercial,low,0
2024-02-06T23:00:00Z,MAT006,Gravier,SITE001,Chantier Nord,0,2,23,2,cloudy,residential,low,0
2024-02-07T00:00:00Z,MAT004,Acier de construction,SITE005,Chantier Centre,0,0,0,3,sunny,commercial,low,999
2024-02-07T01:00:00Z,MAT001,Ciment Portland,SITE003,Chantier Est,0,0,1,3,stormy,industrial,low,999
2024-02-07T02:00:00Z,MAT008,Tuiles,SITE003,Chantier Est,0,1,2,3,sunny,industrial,low,0
2024-02-07T03:00:00Z,MAT004,Acier de construction,SITE003,Chantier Est,0,0,3,3,cloudy,industrial,low,999
2024-02-07T04:00:00Z,MAT002,Sable de construction,SITE005,Chantier Centre,0,0,4,3,sunny,commercial,low,999
2024-02-07T05:00:00Z,MAT005,Béton prêt à l'emploi,SITE004,Chantier Ouest,0,4,5,3,sunny,residential,low,0
2024-02-07T06:00:00Z,MAT006,Gravier,SITE003,Chantier Est,0,4,6,3,snowy,industrial,low,0
2024-02-07T07:00:00Z,MAT010,Plâtre,SITE005,Chantier Centre,0,3,7,3,windy,commercial,medium,0
2024-02-07T08:00:00Z,MAT003,Briques rouges,SITE003,Chantier Est,0,133,8,3,windy,industrial,high,0
2024-02-07T09:00:00Z,MAT006,Gravier,SITE004,Chantier Ouest,0,123,9,3,stormy,residential,high,0
2024-02-07T10:00:00Z,MAT003,Briques rouges,SITE002,Chantier Sud,0,137,10,3,cloudy,commercial,high,0
2024-02-07T11:00:00Z,MAT010,Plâtre,SITE004,Chantier Ouest,0,22,11,3,stormy,residential,high,0
2024-02-07T12:00:00Z,MAT002,Sable de construction,SITE001,Chantier Nord,0,32,12,3,rainy,residential,medium,0
2024-02-07T13:00:00Z,MAT010,Plâtre,SITE005,Chantier Centre,0,14,13,3,sunny,commercial,high,0
2024-02-07T14:00:00Z,MAT008,Tuiles,SITE005,Chantier Centre,0,17,14,3,rainy,commercial,high,0
2024-02-07T15:00:00Z,MAT007,Parpaings,SITE001,Chantier Nord,0,35,15,3,rainy,residential,high,0
2024-02-07T16:00:00Z,MAT004,Acier de construction,SITE005,Chantier Centre,0,10,16,3,sunny,commercial,high,0
2024-02-07T17:00:00Z,MAT009,Isolant thermique,SITE004,Chantier Ouest,0,8,17,3,snowy,residential,medium,0
2024-02-07T18:00:00Z,MAT002,Sable de construction,SITE004,Chantier Ouest,0,0,18,3,stormy,residential,low,999
2024-02-07T19:00:00Z,MAT007,Parpaings,SITE004,Chantier Ouest,0,4,19,3,sunny,residential,low,0
2024-02-07T20:00:00Z,MAT003,Briques rouges,SITE002,Chantier Sud,0,0,20,3,stormy,commercial,low,999
2024-02-07T21:00:00Z,MAT010,Plâtre,SITE003,Chantier Est,0,1,21,3,sunny,industrial,low,0
2024-02-07T22:00:00Z,MAT009,Isolant thermique,SITE001,Chantier Nord,0,0,22,3,rainy,residential,low,999
2024-02-07T23:00:00Z,MAT003,Briques rouges,SITE005,Chantier Centre,0,0,23,3,windy,commercial,low,999
2024-02-08T00:00:00Z,MAT008,Tuiles,SITE001,Chantier Nord,0,3,0,4,cloudy,residential,low,0
2024-02-08T01:00:00Z,MAT002,Sable de construction,SITE005,Chantier Centre,0,0,1,4,stormy,commercial,low,999
2024-02-08T02:00:00Z,MAT007,Parpaings,SITE003,Chantier Est,0,2,2,4,rainy,industrial,low,0
2024-02-08T03:00:00Z,MAT004,Acier de construction,SITE001,Chantier Nord,0,1,3,4,sunny,residential,low,0
2024-02-08T04:00:00Z,MAT002,Sable de construction,SITE003,Chantier Est,0,2,4,4,windy,industrial,low,0
2024-02-08T05:00:00Z,MAT003,Briques rouges,SITE005,Chantier Centre,0,0,5,4,rainy,commercial,low,999
2024-02-08T06:00:00Z,MAT001,Ciment Portland,SITE005,Chantier Centre,0,0,6,4,stormy,commercial,low,999
2024-02-08T07:00:00Z,MAT006,Gravier,SITE003,Chantier Est,0,27,7,4,rainy,industrial,medium,0
2024-02-08T08:00:00Z,MAT006,Gravier,SITE003,Chantier Est,0,116,8,4,snowy,industrial,high,0
