timestamp,materialId,materialName,siteId,siteName,expectedConsumption,actualConsumption,deviation,hourOfDay,dayOfWeek,weather,projectType,siteActivityLevel,isAnomaly,anomalyType,anomalySeverity
2024-01-24T23:00:00Z,MAT007,Parpaings,SITE003,Chantier Est,0,0,0,23,3,sunny,industrial,low,0,NONE,NONE
2024-01-25T00:00:00Z,MAT007,Parpaings,SITE002,Chantier Sud,0,0,0,0,4,snowy,commercial,low,0,NONE,NONE
2024-01-25T01:00:00Z,MAT003,Briques rouges,SITE001,Chantier Nord,0,0,0,1,4,stormy,residential,low,1,OVER_CONSUMPTION,LOW
2024-01-25T02:00:00Z,MAT002,Sable de construction,SITE005,Chantier Centre,0,0,0,2,4,cloudy,commercial,low,0,NONE,NONE
2024-01-25T03:00:00Z,MAT004,Acier de construction,SITE005,Chantier Centre,0,0,0,3,4,sunny,commercial,low,0,NONE,NONE
2024-01-25T04:00:00Z,MAT006,Gravier,SITE004,Chantier Ouest,0,0,0,4,4,rainy,residential,low,0,NONE,NONE
2024-01-25T05:00:00Z,MAT006,Gravier,SITE001,Chantier Nord,0,0,0,5,4,rainy,residential,low,0,NONE,NONE
2024-01-25T06:00:00Z,MAT007,Parpaings,SITE003,Chantier Est,0,0,0,6,4,snowy,industrial,low,0,NONE,NONE
2024-01-25T07:00:00Z,MAT003,Briques rouges,SITE004,Chantier Ouest,54,58,7.41,7,4,stormy,residential,medium,0,NONE,NONE
2024-01-25T08:00:00Z,MAT006,Gravier,SITE003,Chantier Est,104,99,-4.81,8,4,rainy,industrial,high,0,NONE,NONE
2024-01-25T09:00:00Z,MAT007,Parpaings,SITE002,Chantier Sud,28,44,57.14,9,4,sunny,commercial,high,1,THEFT,MEDIUM
2024-01-25T10:00:00Z,MAT003,Briques rouges,SITE004,Chantier Ouest,168,170,1.19,10,4,snowy,residential,high,0,NONE,NONE
2024-01-25T11:00:00Z,MAT005,Béton prêt à l'emploi,SITE004,Chantier Ouest,33,31,-6.06,11,4,cloudy,residential,high,0,NONE,NONE
2024-01-25T12:00:00Z,MAT010,Plâtre,SITE004,Chantier Ouest,7,7,0.0,12,4,sunny,residential,medium,0,NONE,NONE
2024-01-25T13:00:00Z,MAT002,Sable de construction,SITE003,Chantier Est,49,45,-8.16,13,4,windy,industrial,high,0,NONE,NONE
2024-01-25T14:00:00Z,MAT002,Sable de construction,SITE003,Chantier Est,58,57,-1.72,14,4,rainy,industrial,high,0,NONE,NONE
2024-01-25T15:00:00Z,MAT009,Isolant thermique,SITE003,Chantier Est,22,23,4.55,15,4,snowy,industrial,high,0,NONE,NONE
2024-01-25T16:00:00Z,MAT005,Béton prêt à l'emploi,SITE002,Chantier Sud,42,43,2.38,16,4,snowy,commercial,high,0,NONE,NONE
2024-01-25T17:00:00Z,MAT003,Briques rouges,SITE004,Chantier Ouest,50,50,0.0,17,4,snowy,residential,medium,0,NONE,NONE
2024-01-25T18:00:00Z,MAT003,Briques rouges,SITE002,Chantier Sud,0,0,0,18,4,stormy,commercial,low,0,NONE,NONE
2024-01-25T19:00:00Z,MAT002,Sable de construction,SITE005,Chantier Centre,0,0,0,19,4,stormy,commercial,low,0,NONE,NONE
2024-01-25T20:00:00Z,MAT008,Tuiles,SITE001,Chantier Nord,0,0,0,20,4,sunny,residential,low,0,NONE,NONE
2024-01-25T21:00:00Z,MAT010,Plâtre,SITE004,Chantier Ouest,0,0,0,21,4,windy,residential,low,0,NONE,NONE
2024-01-25T22:00:00Z,MAT007,Parpaings,SITE005,Chantier Centre,0,0,0,22,4,sunny,commercial,low,1,THEFT,MEDIUM
2024-01-25T23:00:00Z,MAT009,Isolant thermique,SITE005,Chantier Centre,0,0,0,23,4,stormy,commercial,low,0,NONE,NONE
2024-01-26T00:00:00Z,MAT009,Isolant thermique,SITE001,Chantier Nord,0,0,0,0,5,stormy,residential,low,0,NONE,NONE
2024-01-26T01:00:00Z,MAT003,Briques rouges,SITE003,Chantier Est,0,0,0,1,5,windy,industrial,low,0,NONE,NONE
2024-01-26T02:00:00Z,MAT002,Sable de construction,SITE003,Chantier Est,0,0,0,2,5,rainy,industrial,low,0,NONE,NONE
2024-01-26T03:00:00Z,MAT009,Isolant thermique,SITE005,Chantier Centre,0,0,0,3,5,windy,commercial,low,1,OVER_CONSUMPTION,LOW
2024-01-26T04:00:00Z,MAT003,Briques rouges,SITE003,Chantier Est,0,0,0,4,5,windy,industrial,low,1,OVER_CONSUMPTION,LOW
2024-01-26T05:00:00Z,MAT001,Ciment Portland,SITE003,Chantier Est,0,0,0,5,5,sunny,industrial,low,1,THEFT,MEDIUM
2024-01-26T06:00:00Z,MAT004,Acier de construction,SITE001,Chantier Nord,0,0,0,6,5,snowy,residential,low,0,NONE,NONE
2024-01-26T07:00:00Z,MAT006,Gravier,SITE002,Chantier Sud,24,23,-4.17,7,5,sunny,commercial,medium,0,NONE,NONE
2024-01-26T08:00:00Z,MAT007,Parpaings,SITE005,Chantier Centre,42,39,-7.14,8,5,stormy,commercial,high,0,NONE,NONE
2024-01-26T09:00:00Z,MAT005,Béton prêt à l'emploi,SITE003,Chantier Est,39,38,-2.56,9,5,rainy,industrial,high,0,NONE,NONE
2024-01-26T10:00:00Z,MAT003,Briques rouges,SITE002,Chantier Sud,132,139,5.3,10,5,cloudy,commercial,high,0,NONE,NONE
2024-01-26T11:00:00Z,MAT002,Sable de construction,SITE002,Chantier Sud,49,45,-8.16,11,5,windy,commercial,high,0,NONE,NONE
2024-01-26T12:00:00Z,MAT007,Parpaings,SITE002,Chantier Sud,15,15,0.0,12,5,cloudy,commercial,medium,0,NONE,NONE
2024-01-26T13:00:00Z,MAT006,Gravier,SITE002,Chantier Sud,112,114,1.79,13,5,snowy,commercial,high,0,NONE,NONE
2024-01-26T14:00:00Z,MAT001,Ciment Portland,SITE004,Chantier Ouest,37,35,-5.41,14,5,stormy,residential,high,0,NONE,NONE
2024-01-26T15:00:00Z,MAT008,Tuiles,SITE004,Chantier Ouest,15,15,0.0,15,5,rainy,residential,high,0,NONE,NONE
2024-01-26T16:00:00Z,MAT006,Gravier,SITE005,Chantier Centre,88,129,46.59,16,5,windy,commercial,high,1,OVER_CONSUMPTION,LOW
2024-01-26T17:00:00Z,MAT009,Isolant thermique,SITE002,Chantier Sud,5,4,-20.0,17,5,windy,commercial,medium,0,NONE,NONE
2024-01-26T18:00:00Z,MAT003,Briques rouges,SITE005,Chantier Centre,0,0,0,18,5,sunny,commercial,low,0,NONE,NONE
2024-01-26T19:00:00Z,MAT004,Acier de construction,SITE002,Chantier Sud,0,0,0,19,5,snowy,commercial,low,1,WASTE,MEDIUM
2024-01-26T20:00:00Z,MAT010,Plâtre,SITE003,Chantier Est,0,0,0,20,5,windy,industrial,low,1,WASTE,MEDIUM
2024-01-26T21:00:00Z,MAT010,Plâtre,SITE001,Chantier Nord,0,0,0,21,5,sunny,residential,low,0,NONE,NONE
2024-01-26T22:00:00Z,MAT009,Isolant thermique,SITE003,Chantier Est,0,0,0,22,5,snowy,industrial,low,1,OVER_CONSUMPTION,LOW
2024-01-26T23:00:00Z,MAT004,Acier de construction,SITE005,Chantier Centre,0,0,0,23,5,rainy,commercial,low,0,NONE,NONE
2024-01-27T00:00:00Z,MAT002,Sable de construction,SITE004,Chantier Ouest,0,0,0,0,6,sunny,residential,low,1,WASTE,MEDIUM
2024-01-27T01:00:00Z,MAT001,Ciment Portland,SITE002,Chantier Sud,0,0,0,1,6,snowy,commercial,low,0,NONE,NONE
2024-01-27T02:00:00Z,MAT004,Acier de construction,SITE002,Chantier Sud,0,0,0,2,6,sunny,commercial,low,0,NONE,NONE
2024-01-27T03:00:00Z,MAT002,Sable de construction,SITE005,Chantier Centre,0,0,0,3,6,cloudy,commercial,low,0,NONE,NONE
2024-01-27T04:00:00Z,MAT001,Ciment Portland,SITE003,Chantier Est,0,0,0,4,6,windy,industrial,low,0,NONE,NONE
2024-01-27T05:00:00Z,MAT002,Sable de construction,SITE003,Chantier Est,0,0,0,5,6,stormy,industrial,low,1,THEFT,HIGH
2024-01-27T06:00:00Z,MAT007,Parpaings,SITE001,Chantier Nord,0,0,0,6,6,stormy,residential,low,0,NONE,NONE
2024-01-27T07:00:00Z,MAT001,Ciment Portland,SITE002,Chantier Sud,10,10,0.0,7,6,snowy,commercial,medium,0,NONE,NONE
2024-01-27T08:00:00Z,MAT003,Briques rouges,SITE001,Chantier Nord,180,174,-3.33,8,6,stormy,residential,high,0,NONE,NONE
2024-01-27T09:00:00Z,MAT009,Isolant thermique,SITE005,Chantier Centre,20,20,0.0,9,6,rainy,commercial,high,0,NONE,NONE
2024-01-27T10:00:00Z,MAT004,Acier de construction,SITE003,Chantier Est,15,16,6.67,10,6,sunny,industrial,high,0,NONE,NONE
2024-01-27T11:00:00Z,MAT008,Tuiles,SITE004,Chantier Ouest,15,14,-6.67,11,6,rainy,residential,high,0,NONE,NONE
2024-01-27T12:00:00Z,MAT002,Sable de construction,SITE004,Chantier Ouest,31,32,3.23,12,6,snowy,residential,medium,0,NONE,NONE
2024-01-27T13:00:00Z,MAT007,Parpaings,SITE005,Chantier Centre,30,32,6.67,13,6,windy,commercial,high,0,NONE,NONE
2024-01-27T14:00:00Z,MAT005,Béton prêt à l'emploi,SITE002,Chantier Sud,33,34,3.03,14,6,cloudy,commercial,high,0,NONE,NONE
2024-01-27T15:00:00Z,MAT001,Ciment Portland,SITE004,Chantier Ouest,32,34,6.25,15,6,rainy,residential,high,0,NONE,NONE
2024-01-27T16:00:00Z,MAT001,Ciment Portland,SITE001,Chantier Nord,27,27,0.0,16,6,cloudy,residential,high,0,NONE,NONE
2024-01-27T17:00:00Z,MAT005,Béton prêt à l'emploi,SITE003,Chantier Est,13,20,53.85,17,6,stormy,industrial,medium,1,WASTE,MEDIUM
2024-01-27T18:00:00Z,MAT004,Acier de construction,SITE003,Chantier Est,0,0,0,18,6,snowy,industrial,low,0,NONE,NONE
2024-01-27T19:00:00Z,MAT007,Parpaings,SITE001,Chantier Nord,0,0,0,19,6,cloudy,residential,low,1,THEFT,HIGH
2024-01-27T20:00:00Z,MAT007,Parpaings,SITE002,Chantier Sud,0,0,0,20,6,rainy,commercial,low,1,THEFT,HIGH
2024-01-27T21:00:00Z,MAT009,Isolant thermique,SITE002,Chantier Sud,0,0,0,21,6,stormy,commercial,low,1,OVER_CONSUMPTION,LOW
2024-01-27T22:00:00Z,MAT007,Parpaings,SITE001,Chantier Nord,0,0,0,22,6,stormy,residential,low,0,NONE,NONE
2024-01-27T23:00:00Z,MAT002,Sable de construction,SITE005,Chantier Centre,0,0,0,23,6,sunny,commercial,low,0,NONE,NONE
2024-01-28T00:00:00Z,MAT010,Plâtre,SITE001,Chantier Nord,0,0,0,0,7,stormy,residential,low,0,NONE,NONE
2024-01-28T01:00:00Z,MAT008,Tuiles,SITE002,Chantier Sud,0,0,0,1,7,cloudy,commercial,low,0,NONE,NONE
2024-01-28T02:00:00Z,MAT010,Plâtre,SITE001,Chantier Nord,0,0,0,2,7,cloudy,residential,low,0,NONE,NONE
2024-01-28T03:00:00Z,MAT003,Briques rouges,SITE005,Chantier Centre,0,0,0,3,7,windy,commercial,low,1,THEFT,HIGH
2024-01-28T04:00:00Z,MAT007,Parpaings,SITE001,Chantier Nord,0,0,0,4,7,cloudy,residential,low,0,NONE,NONE
2024-01-28T05:00:00Z,MAT003,Briques rouges,SITE001,Chantier Nord,0,0,0,5,7,stormy,residential,low,0,NONE,NONE
2024-01-28T06:00:00Z,MAT010,Plâtre,SITE001,Chantier Nord,0,0,0,6,7,sunny,residential,low,0,NONE,NONE
2024-01-28T07:00:00Z,MAT007,Parpaings,SITE003,Chantier Est,8,8,0.0,7,7,sunny,industrial,medium,0,NONE,NONE
2024-01-28T08:00:00Z,MAT006,Gravier,SITE005,Chantier Centre,112,117,4.46,8,7,snowy,commercial,high,0,NONE,NONE
2024-01-28T09:00:00Z,MAT006,Gravier,SITE005,Chantier Centre,104,97,-6.73,9,7,rainy,commercial,high,0,NONE,NONE
2024-01-28T10:00:00Z,MAT003,Briques rouges,SITE003,Chantier Est,132,144,9.09,10,7,cloudy,industrial,high,0,NONE,NONE
2024-01-28T11:00:00Z,MAT002,Sable de construction,SITE002,Chantier Sud,49,48,-2.04,11,7,cloudy,commercial,high,0,NONE,NONE
2024-01-28T12:00:00Z,MAT010,Plâtre,SITE002,Chantier Sud,9,9,0.0,12,7,rainy,commercial,medium,0,NONE,NONE
2024-01-28T13:00:00Z,MAT005,Béton prêt à l'emploi,SITE002,Chantier Sud,33,34,3.03,13,7,windy,commercial,high,0,NONE,NONE
2024-01-28T14:00:00Z,MAT010,Plâtre,SITE004,Chantier Ouest,15,15,0.0,14,7,windy,residential,high,0,NONE,NONE
2024-01-28T15:00:00Z,MAT005,Béton prêt à l'emploi,SITE001,Chantier Nord,30,32,6.67,15,7,sunny,residential,high,0,NONE,NONE
2024-01-28T16:00:00Z,MAT009,Isolant thermique,SITE001,Chantier Nord,17,15,-11.76,16,7,windy,residential,high,0,NONE,NONE
2024-01-28T17:00:00Z,MAT009,Isolant thermique,SITE005,Chantier Centre,5,4,-20.0,17,7,windy,commercial,medium,0,NONE,NONE
2024-01-28T18:00:00Z,MAT003,Briques rouges,SITE001,Chantier Nord,0,0,0,18,7,stormy,residential,low,0,NONE,NONE
2024-01-28T19:00:00Z,MAT003,Briques rouges,SITE003,Chantier Est,0,0,0,19,7,stormy,industrial,low,0,NONE,NONE
2024-01-28T20:00:00Z,MAT007,Parpaings,SITE005,Chantier Centre,0,0,0,20,7,rainy,commercial,low,0,NONE,NONE
2024-01-28T21:00:00Z,MAT004,Acier de construction,SITE002,Chantier Sud,0,0,0,21,7,snowy,commercial,low,0,NONE,NONE
2024-01-28T22:00:00Z,MAT004,Acier de construction,SITE002,Chantier Sud,0,0,0,22,7,stormy,commercial,low,0,NONE,NONE
2024-01-28T23:00:00Z,MAT004,Acier de construction,SITE001,Chantier Nord,0,0,0,23,7,windy,residential,low,0,NONE,NONE
2024-01-29T00:00:00Z,MAT005,Béton prêt à l'emploi,SITE004,Chantier Ouest,0,0,0,0,1,rainy,residential,low,0,NONE,NONE
2024-01-29T01:00:00Z,MAT008,Tuiles,SITE001,Chantier Nord,0,0,0,1,1,snowy,residential,low,0,NONE,NONE
2024-01-29T02:00:00Z,MAT007,Parpaings,SITE005,Chantier Centre,0,0,0,2,1,sunny,commercial,low,1,THEFT,HIGH
2024-01-29T03:00:00Z,MAT001,Ciment Portland,SITE001,Chantier Nord,0,0,0,3,1,rainy,residential,low,1,THEFT,HIGH
2024-01-29T04:00:00Z,MAT007,Parpaings,SITE003,Chantier Est,0,0,0,4,1,stormy,industrial,low,0,NONE,NONE
2024-01-29T05:00:00Z,MAT010,Plâtre,SITE005,Chantier Centre,0,0,0,5,1,snowy,commercial,low,0,NONE,NONE
2024-01-29T06:00:00Z,MAT004,Acier de construction,SITE002,Chantier Sud,0,0,0,6,1,cloudy,commercial,low,1,OVER_CONSUMPTION,LOW
2024-01-29T07:00:00Z,MAT002,Sable de construction,SITE004,Chantier Ouest,13,12,-7.69,7,1,sunny,residential,medium,0,NONE,NONE
2024-01-29T08:00:00Z,MAT002,Sable de construction,SITE002,Chantier Sud,58,52,-10.34,8,1,rainy,commercial,high,0,NONE,NONE
2024-01-29T09:00:00Z,MAT008,Tuiles,SITE004,Chantier Ouest,16,14,-12.5,9,1,snowy,residential,high,0,NONE,NONE
2024-01-29T10:00:00Z,MAT006,Gravier,SITE004,Chantier Ouest,104,102,-1.92,10,1,rainy,residential,high,0,NONE,NONE
2024-01-29T11:00:00Z,MAT010,Plâtre,SITE004,Chantier Ouest,21,21,0.0,11,1,stormy,residential,high,0,NONE,NONE
2024-01-29T12:00:00Z,MAT003,Briques rouges,SITE003,Chantier Est,78,77,-1.28,12,1,rainy,industrial,medium,0,NONE,NONE
2024-01-29T13:00:00Z,MAT002,Sable de construction,SITE004,Chantier Ouest,49,46,-6.12,13,1,windy,residential,high,0,NONE,NONE
2024-01-29T14:00:00Z,MAT009,Isolant thermique,SITE001,Chantier Nord,24,23,-4.17,14,1,stormy,residential,high,0,NONE,NONE
2024-01-29T15:00:00Z,MAT004,Acier de construction,SITE001,Chantier Nord,16,25,56.25,15,1,cloudy,residential,high,1,WASTE,MEDIUM
2024-01-29T16:00:00Z,MAT002,Sable de construction,SITE002,Chantier Sud,67,88,31.34,16,1,stormy,commercial,high,1,OVER_CONSUMPTION,LOW
2024-01-29T17:00:00Z,MAT009,Isolant thermique,SITE004,Chantier Ouest,7,6,-14.29,17,1,stormy,residential,medium,0,NONE,NONE
2024-01-29T18:00:00Z,MAT003,Briques rouges,SITE004,Chantier Ouest,0,0,0,18,1,sunny,residential,low,0,NONE,NONE
2024-01-29T19:00:00Z,MAT003,Briques rouges,SITE004,Chantier Ouest,0,0,0,19,1,rainy,residential,low,0,NONE,NONE
2024-01-29T20:00:00Z,MAT002,Sable de construction,SITE004,Chantier Ouest,0,0,0,20,1,stormy,residential,low,0,NONE,NONE
2024-01-29T21:00:00Z,MAT007,Parpaings,SITE001,Chantier Nord,0,0,0,21,1,stormy,residential,low,0,NONE,NONE
2024-01-29T22:00:00Z,MAT004,Acier de construction,SITE005,Chantier Centre,0,0,0,22,1,snowy,commercial,low,0,NONE,NONE
2024-01-29T23:00:00Z,MAT002,Sable de construction,SITE005,Chantier Centre,0,0,0,23,1,sunny,commercial,low,0,NONE,NONE
2024-01-30T00:00:00Z,MAT008,Tuiles,SITE002,Chantier Sud,0,0,0,0,2,stormy,commercial,low,0,NONE,NONE
2024-01-30T01:00:00Z,MAT004,Acier de construction,SITE002,Chantier Sud,0,0,0,1,2,stormy,commercial,low,0,NONE,NONE
2024-01-30T02:00:00Z,MAT001,Ciment Portland,SITE005,Chantier Centre,0,0,0,2,2,snowy,commercial,low,0,NONE,NONE
2024-01-30T03:00:00Z,MAT009,Isolant thermique,SITE003,Chantier Est,0,0,0,3,2,windy,industrial,low,0,NONE,NONE
2024-01-30T04:00:00Z,MAT010,Plâtre,SITE004,Chantier Ouest,0,0,0,4,2,rainy,residential,low,0,NONE,NONE
2024-01-30T05:00:00Z,MAT005,Béton prêt à l'emploi,SITE001,Chantier Nord,0,0,0,5,2,cloudy,residential,low,0,NONE,NONE
2024-01-30T06:00:00Z,MAT008,Tuiles,SITE003,Chantier Est,0,0,0,6,2,windy,industrial,low,0,NONE,NONE
2024-01-30T07:00:00Z,MAT001,Ciment Portland,SITE003,Chantier Est,7,6,-14.29,7,2,sunny,industrial,medium,0,NONE,NONE
2024-01-30T08:00:00Z,MAT004,Acier de construction,SITE005,Chantier Centre,15,29,93.33,8,2,sunny,commercial,high,1,THEFT,MEDIUM
2024-01-30T09:00:00Z,MAT003,Briques rouges,SITE001,Chantier Nord,132,123,-6.82,9,2,cloudy,residential,high,0,NONE,NONE
2024-01-30T10:00:00Z,MAT008,Tuiles,SITE001,Chantier Nord,18,18,0.0,10,2,stormy,residential,high,0,NONE,NONE
2024-01-30T11:00:00Z,MAT001,Ciment Portland,SITE004,Chantier Ouest,27,24,-11.11,11,2,cloudy,residential,high,0,NONE,NONE
2024-01-30T12:00:00Z,MAT010,Plâtre,SITE005,Chantier Centre,7,7,0.0,12,2,cloudy,commercial,medium,0,NONE,NONE
2024-01-30T13:00:00Z,MAT006,Gravier,SITE005,Chantier Centre,104,99,-4.81,13,2,rainy,commercial,high,0,NONE,NONE
2024-01-30T14:00:00Z,MAT009,Isolant thermique,SITE004,Chantier Ouest,24,23,-4.17,14,2,stormy,residential,high,0,NONE,NONE
2024-01-30T15:00:00Z,MAT004,Acier de construction,SITE005,Chantier Centre,16,17,6.25,15,2,windy,commercial,high,0,NONE,NONE
2024-01-30T16:00:00Z,MAT006,Gravier,SITE004,Chantier Ouest,112,101,-9.82,16,2,snowy,residential,high,0,NONE,NONE
2024-01-30T17:00:00Z,MAT002,Sable de construction,SITE004,Chantier Ouest,20,18,-10.0,17,2,stormy,residential,medium,0,NONE,NONE
2024-01-30T18:00:00Z,MAT001,Ciment Portland,SITE002,Chantier Sud,0,0,0,18,2,windy,commercial,low,0,NONE,NONE
2024-01-30T19:00:00Z,MAT003,Briques rouges,SITE005,Chantier Centre,0,0,0,19,2,stormy,commercial,low,0,NONE,NONE
2024-01-30T20:00:00Z,MAT005,Béton prêt à l'emploi,SITE003,Chantier Est,0,0,0,20,2,rainy,industrial,low,0,NONE,NONE
2024-01-30T21:00:00Z,MAT010,Plâtre,SITE001,Chantier Nord,0,0,0,21,2,snowy,residential,low,1,WASTE,LOW
2024-01-30T22:00:00Z,MAT008,Tuiles,SITE005,Chantier Centre,0,0,0,22,2,cloudy,commercial,low,0,NONE,NONE
2024-01-30T23:00:00Z,MAT006,Gravier,SITE002,Chantier Sud,0,0,0,23,2,windy,commercial,low,0,NONE,NONE
2024-01-31T00:00:00Z,MAT005,Béton prêt à l'emploi,SITE004,Chantier Ouest,0,0,0,0,3,rainy,residential,low,0,NONE,NONE
2024-01-31T01:00:00Z,MAT004,Acier de construction,SITE002,Chantier Sud,0,0,0,1,3,stormy,commercial,low,1,THEFT,MEDIUM
2024-01-31T02:00:00Z,MAT001,Ciment Portland,SITE002,Chantier Sud,0,0,0,2,3,snowy,commercial,low,0,NONE,NONE
2024-01-31T03:00:00Z,MAT007,Parpaings,SITE004,Chantier Ouest,0,0,0,3,3,windy,residential,low,0,NONE,NONE
2024-01-31T04:00:00Z,MAT002,Sable de construction,SITE003,Chantier Est,0,0,0,4,3,windy,industrial,low,1,OVER_CONSUMPTION,LOW
2024-01-31T05:00:00Z,MAT010,Plâtre,SITE004,Chantier Ouest,0,0,0,5,3,windy,residential,low,0,NONE,NONE
2024-01-31T06:00:00Z,MAT004,Acier de construction,SITE003,Chantier Est,0,0,0,6,3,stormy,industrial,low,0,NONE,NONE
2024-01-31T07:00:00Z,MAT002,Sable de construction,SITE001,Chantier Nord,17,15,-11.76,7,3,rainy,residential,medium,0,NONE,NONE
2024-01-31T08:00:00Z,MAT009,Isolant thermique,SITE001,Chantier Nord,16,14,-12.5,8,3,sunny,residential,high,0,NONE,NONE
2024-01-31T09:00:00Z,MAT008,Tuiles,SITE002,Chantier Sud,16,42,162.5,9,3,snowy,commercial,high,1,THEFT,HIGH
2024-01-31T10:00:00Z,MAT002,Sable de construction,SITE002,Chantier Sud,49,49,0.0,10,3,cloudy,commercial,high,0,NONE,NONE
2024-01-31T11:00:00Z,MAT008,Tuiles,SITE004,Chantier Ouest,13,11,-15.38,11,3,cloudy,residential,high,0,NONE,NONE
2024-01-31T12:00:00Z,MAT003,Briques rouges,SITE003,Chantier Est,66,60,-9.09,12,3,windy,industrial,medium,0,NONE,NONE
2024-01-31T13:00:00Z,MAT003,Briques rouges,SITE001,Chantier Nord,180,178,-1.11,13,3,stormy,residential,high,0,NONE,NONE
2024-01-31T14:00:00Z,MAT002,Sable de construction,SITE005,Chantier Centre,49,71,44.9,14,3,windy,commercial,high,1,OVER_CONSUMPTION,LOW
2024-01-31T15:00:00Z,MAT008,Tuiles,SITE004,Chantier Ouest,16,17,6.25,15,3,snowy,residential,high,0,NONE,NONE
2024-01-31T16:00:00Z,MAT006,Gravier,SITE003,Chantier Est,112,231,106.25,16,3,snowy,industrial,high,1,THEFT,HIGH
2024-01-31T17:00:00Z,MAT003,Briques rouges,SITE002,Chantier Sud,39,48,23.08,17,3,cloudy,commercial,medium,1,WASTE,LOW
2024-01-31T18:00:00Z,MAT007,Parpaings,SITE001,Chantier Nord,0,0,0,18,3,snowy,residential,low,0,NONE,NONE
2024-01-31T19:00:00Z,MAT008,Tuiles,SITE004,Chantier Ouest,0,0,0,19,3,stormy,residential,low,0,NONE,NONE
2024-01-31T20:00:00Z,MAT005,Béton prêt à l'emploi,SITE005,Chantier Centre,0,0,0,20,3,stormy,commercial,low,0,NONE,NONE
2024-01-31T21:00:00Z,MAT008,Tuiles,SITE005,Chantier Centre,0,0,0,21,3,sunny,commercial,low,0,NONE,NONE
2024-01-31T22:00:00Z,MAT004,Acier de construction,SITE004,Chantier Ouest,0,0,0,22,3,windy,residential,low,1,WASTE,MEDIUM
2024-01-31T23:00:00Z,MAT007,Parpaings,SITE005,Chantier Centre,0,0,0,23,3,cloudy,commercial,low,0,NONE,NONE
2024-02-01T00:00:00Z,MAT009,Isolant thermique,SITE001,Chantier Nord,0,0,0,0,4,snowy,residential,low,0,NONE,NONE
2024-02-01T01:00:00Z,MAT004,Acier de construction,SITE004,Chantier Ouest,0,0,0,1,4,rainy,residential,low,1,WASTE,LOW
2024-02-01T02:00:00Z,MAT009,Isolant thermique,SITE002,Chantier Sud,0,0,0,2,4,windy,commercial,low,0,NONE,NONE
2024-02-01T03:00:00Z,MAT009,Isolant thermique,SITE004,Chantier Ouest,0,0,0,3,4,sunny,residential,low,1,OVER_CONSUMPTION,LOW
2024-02-01T04:00:00Z,MAT010,Plâtre,SITE004,Chantier Ouest,0,0,0,4,4,snowy,residential,low,0,NONE,NONE
2024-02-01T05:00:00Z,MAT004,Acier de construction,SITE004,Chantier Ouest,0,0,0,5,4,rainy,residential,low,0,NONE,NONE
2024-02-01T06:00:00Z,MAT005,Béton prêt à l'emploi,SITE004,Chantier Ouest,0,0,0,6,4,rainy,residential,low,1,OVER_CONSUMPTION,LOW
2024-02-01T07:00:00Z,MAT009,Isolant thermique,SITE004,Chantier Ouest,6,6,0.0,7,4,rainy,residential,medium,0,NONE,NONE
2024-02-01T08:00:00Z,MAT002,Sable de construction,SITE004,Chantier Ouest,49,52,6.12,8,4,cloudy,residential,high,0,NONE,NONE
2024-02-01T09:00:00Z,MAT009,Isolant thermique,SITE001,Chantier Nord,22,21,-4.55,9,4,snowy,residential,high,0,NONE,NONE
2024-02-01T10:00:00Z,MAT002,Sable de construction,SITE005,Chantier Centre,62,56,-9.68,10,4,snowy,commercial,high,0,NONE,NONE
2024-02-01T11:00:00Z,MAT005,Béton prêt à l'emploi,SITE005,Chantier Centre,33,53,60.61,11,4,windy,commercial,high,1,WASTE,MEDIUM
2024-02-01T12:00:00Z,MAT010,Plâtre,SITE004,Chantier Ouest,9,9,0.0,12,4,snowy,residential,medium,0,NONE,NONE
2024-02-01T13:00:00Z,MAT008,Tuiles,SITE005,Chantier Centre,18,23,27.78,13,4,stormy,commercial,high,1,WASTE,LOW
2024-02-01T14:00:00Z,MAT002,Sable de construction,SITE005,Chantier Centre,45,67,48.89,14,4,sunny,commercial,high,1,OVER_CONSUMPTION,LOW
2024-02-01T15:00:00Z,MAT007,Parpaings,SITE004,Chantier Ouest,30,28,-6.67,15,4,windy,residential,high,0,NONE,NONE
2024-02-01T16:00:00Z,MAT004,Acier de construction,SITE001,Chantier Nord,21,35,66.67,16,4,snowy,residential,high,1,THEFT,MEDIUM
2024-02-01T17:00:00Z,MAT009,Isolant thermique,SITE004,Chantier Ouest,5,5,0.0,17,4,cloudy,residential,medium,0,NONE,NONE
2024-02-01T18:00:00Z,MAT003,Briques rouges,SITE003,Chantier Est,0,0,0,18,4,cloudy,industrial,low,0,NONE,NONE
2024-02-01T19:00:00Z,MAT003,Briques rouges,SITE004,Chantier Ouest,0,0,0,19,4,stormy,residential,low,0,NONE,NONE
2024-02-01T20:00:00Z,MAT006,Gravier,SITE003,Chantier Est,0,0,0,20,4,windy,industrial,low,1,THEFT,HIGH
2024-02-01T21:00:00Z,MAT007,Parpaings,SITE002,Chantier Sud,0,0,0,21,4,sunny,commercial,low,0,NONE,NONE
2024-02-01T22:00:00Z,MAT003,Briques rouges,SITE002,Chantier Sud,0,0,0,22,4,stormy,commercial,low,1,WASTE,LOW
2024-02-01T23:00:00Z,MAT002,Sable de construction,SITE005,Chantier Centre,0,0,0,23,4,rainy,commercial,low,0,NONE,NONE
